close,high,low,open,time,volumefrom,volumeto,timestamp
304.71,306.0,302.02,302.79,1506783600,237.09,72324.49,2017-09-30 08:00:00
304.12,307.05,303.1,304.71,1506787200,282.46,86209.01,2017-09-30 09:00:00
304.78,306.5,301.77,304.12,1506790800,166.97,50809.2,2017-09-30 10:00:00
305.29,306.8,303.21,304.78,1506794400,117.78,35990.75,2017-09-30 11:00:00
304.13,307.04,303.29,305.29,1506798000,163.0,49826.07,2017-09-30 12:00:00
304.57,307.34,304.13,304.13,1506801600,82.15,25134.94,2017-09-30 13:00:00
303.16,305.32,303.16,304.57,1506805200,89.32,27251.43,2017-09-30 14:00:00
304.22,305.97,302.45,303.16,1506808800,174.27,53037.04,2017-09-30 15:00:00
304.11,306.28,303.99,304.22,1506812400,66.7,20347.38,2017-09-30 16:00:00
302.82,305.17,302.82,304.11,1506816000,137.69,41791.27,2017-09-30 17:00:00
302.18,303.56,300.25,302.82,1506819600,185.03,55825.64,2017-09-30 18:00:00
299.99,303.13,299.96,302.18,1506823200,241.43,72805.59,2017-09-30 19:00:00
299.62,301.27,298.61,299.99,1506826800,384.58,115222.6,2017-09-30 20:00:00
298.71,301.15,298.57,299.62,1506830400,238.39,71448.98,2017-09-30 21:00:00
300.15,300.31,298.71,298.71,1506834000,197.07,59101.87,2017-09-30 22:00:00
300.83,301.57,299.69,300.15,1506837600,531.78,160795.48,2017-09-30 23:00:00
300.68,301.48,299.78,300.83,1506841200,203.62,61258.41,2017-10-01 00:00:00
300.65,301.43,300.62,300.68,1506844800,174.26,52441.09,2017-10-01 01:00:00
299.67,302.59,299.67,300.65,1506848400,158.73,47715.14,2017-10-01 02:00:00
300.3,301.06,299.18,299.67,1506852000,251.56,75484.0,2017-10-01 03:00:00
299.74,300.82,299.06,300.3,1506855600,278.93,83531.87,2017-10-01 04:00:00
296.24,300.45,296.16,299.74,1506859200,618.42,184262.68,2017-10-01 05:00:00
296.35,298.03,293.84,296.24,1506862800,391.43,115634.68,2017-10-01 06:00:00
297.18,299.59,295.92,296.35,1506866400,336.69,100281.04,2017-10-01 07:00:00
299.91,300.85,297.18,297.18,1506870000,253.67,75987.02,2017-10-01 08:00:00
300.52,301.56,298.81,299.91,1506873600,129.71,38982.32,2017-10-01 09:00:00
300.33,302.26,299.93,300.52,1506877200,148.61,44764.75,2017-10-01 10:00:00
301.99,301.99,299.67,300.33,1506880800,89.59,26891.05,2017-10-01 11:00:00
301.5,302.7,300.72,301.99,1506884400,137.24,41337.21,2017-10-01 12:00:00
303.21,303.52,301.11,301.5,1506888000,264.94,80106.13,2017-10-01 13:00:00
300.95,303.54,299.25,303.21,1506891600,420.51,125654.92,2017-10-01 14:00:00
304.44,305.07,299.49,300.95,1506895200,537.93,162694.97,2017-10-01 15:00:00
303.71,305.02,303.18,304.44,1506898800,145.4,44229.95,2017-10-01 16:00:00
301.07,304.31,300.14,303.71,1506902400,221.35,66847.1,2017-10-01 17:00:00
302.89,303.19,300.43,301.07,1506906000,257.94,77862.36,2017-10-01 18:00:00
301.21,304.51,301.11,302.89,1506909600,260.51,78949.67,2017-10-01 19:00:00
301.64,303.39,300.23,301.21,1506913200,153.02,46175.58,2017-10-01 20:00:00
301.63,303.84,300.4,301.64,1506916800,173.79,52503.69,2017-10-01 21:00:00
303.23,304.25,300.37,301.63,1506920400,316.35,95779.39,2017-10-01 22:00:00
302.41,304.18,301.95,303.23,1506924000,352.13,106620.43,2017-10-01 23:00:00
302.3,304.36,300.15,302.41,1506927600,307.8,93205.41,2017-10-02 00:00:00
301.34,303.0,300.4,302.3,1506931200,207.16,62542.01,2017-10-02 01:00:00
302.37,303.83,301.05,301.34,1506934800,245.17,74081.0,2017-10-02 02:00:00
302.71,304.42,300.2,302.37,1506938400,259.11,78361.03,2017-10-02 03:00:00
299.75,302.71,299.3,302.71,1506942000,187.97,56221.02,2017-10-02 04:00:00
296.93,300.12,295.9,299.75,1506945600,424.99,126266.75,2017-10-02 05:00:00
298.24,299.33,295.82,296.93,1506949200,516.93,152888.89,2017-10-02 06:00:00
298.14,300.4,297.78,298.24,1506952800,394.15,117893.39,2017-10-02 07:00:00
298.61,300.18,296.67,298.14,1506956400,249.5,74167.38,2017-10-02 08:00:00
297.53,299.17,296.64,298.61,1506960000,268.12,79363.73,2017-10-02 09:00:00
293.83,297.53,293.5,297.53,1506963600,191.95,56489.64,2017-10-02 10:00:00
293.1,294.71,291.85,293.83,1506967200,249.81,73475.34,2017-10-02 11:00:00
295.69,296.64,292.87,293.1,1506970800,305.45,89237.0,2017-10-02 12:00:00
296.51,297.87,295.08,295.69,1506974400,94.55,28031.83,2017-10-02 13:00:00
296.65,298.31,295.3,296.51,1506978000,113.27,33514.96,2017-10-02 14:00:00
295.8,297.14,294.69,296.65,1506981600,92.61,27373.49,2017-10-02 15:00:00
295.55,298.03,294.93,295.8,1506985200,108.84,32283.7,2017-10-02 16:00:00
297.1,300.45,295.55,295.55,1506988800,179.39,53594.7,2017-10-02 17:00:00
297.02,298.37,296.31,297.1,1506992400,231.11,68692.12,2017-10-02 18:00:00
298.44,299.7,296.87,297.02,1506996000,160.57,47916.35,2017-10-02 19:00:00
298.52,299.39,297.35,298.44,1506999600,228.89,68302.32,2017-10-02 20:00:00
298.76,301.11,298.35,298.52,1507003200,292.23,87417.18,2017-10-02 21:00:00
292.76,300.04,290.73,298.76,1507006800,597.91,176601.29,2017-10-02 22:00:00
291.73,293.69,289.71,292.76,1507010400,1033.72,302360.22,2017-10-02 23:00:00
290.25,292.65,289.51,291.73,1507014000,559.96,163101.02,2017-10-03 00:00:00
288.75,291.78,287.66,290.25,1507017600,371.54,107011.84,2017-10-03 01:00:00
286.97,289.48,286.22,288.75,1507021200,395.36,113983.49,2017-10-03 02:00:00
288.44,288.88,284.11,286.97,1507024800,635.89,182146.13,2017-10-03 03:00:00
289.84,291.29,287.91,288.44,1507028400,341.24,98799.99,2017-10-03 04:00:00
288.99,291.8,288.86,289.84,1507032000,72.09,20951.33,2017-10-03 05:00:00
287.98,289.72,286.3,288.99,1507035600,256.74,74022.71,2017-10-03 06:00:00
290.13,290.71,287.45,287.98,1507039200,215.53,62271.2,2017-10-03 07:00:00
290.6,291.01,288.89,290.13,1507042800,191.44,55540.97,2017-10-03 08:00:00
290.1,292.08,288.03,290.6,1507046400,229.01,66461.93,2017-10-03 09:00:00
289.74,291.22,288.03,290.1,1507050000,178.95,51913.53,2017-10-03 10:00:00
290.6,291.79,289.5,289.74,1507053600,237.22,68849.01,2017-10-03 11:00:00
290.15,291.93,289.55,290.6,1507057200,399.66,116349.03,2017-10-03 12:00:00
289.68,290.66,288.49,290.15,1507060800,125.08,36098.64,2017-10-03 13:00:00
288.99,292.08,288.75,289.68,1507064400,429.4,124601.87,2017-10-03 14:00:00
290.14,290.87,286.72,288.99,1507068000,235.94,68031.6,2017-10-03 15:00:00
291.79,292.32,289.52,290.14,1507071600,160.32,46602.38,2017-10-03 16:00:00
292.21,293.09,290.36,291.79,1507075200,174.52,51024.1,2017-10-03 17:00:00
292.32,294.76,291.7,292.21,1507078800,173.41,50949.26,2017-10-03 18:00:00
292.23,294.76,292.22,292.32,1507082400,302.45,88644.73,2017-10-03 19:00:00
293.4,295.15,292.23,292.23,1507086000,187.31,55006.8,2017-10-03 20:00:00
293.49,296.51,292.3,293.4,1507089600,130.61,38408.96,2017-10-03 21:00:00
295.21,296.19,292.66,293.49,1507093200,224.61,66345.62,2017-10-03 22:00:00
295.5,296.38,294.25,295.21,1507096800,300.89,89093.02,2017-10-03 23:00:00
295.77,296.1,294.6,295.5,1507100400,279.31,82611.55,2017-10-04 00:00:00
293.05,296.26,293.0,295.77,1507104000,161.14,47423.27,2017-10-04 01:00:00
292.78,295.43,292.28,293.05,1507107600,277.57,81502.6,2017-10-04 02:00:00
293.53,294.38,291.16,292.78,1507111200,308.54,90337.72,2017-10-04 03:00:00
292.44,293.81,290.52,293.53,1507114800,203.5,59554.08,2017-10-04 04:00:00
288.92,293.17,288.75,292.44,1507118400,216.76,63136.87,2017-10-04 05:00:00
290.77,291.37,287.75,288.92,1507122000,300.55,87166.28,2017-10-04 06:00:00
292.71,293.66,290.53,290.77,1507125600,115.04,33615.7,2017-10-04 07:00:00
294.26,294.26,291.42,292.71,1507129200,146.03,42792.53,2017-10-04 08:00:00
292.16,294.33,291.5,294.26,1507132800,131.69,38528.0,2017-10-04 09:00:00
291.78,292.83,290.24,292.16,1507136400,148.0,43200.23,2017-10-04 10:00:00
290.62,292.44,290.0,291.78,1507140000,76.41,22230.8,2017-10-04 11:00:00
291.16,291.45,289.14,290.62,1507143600,300.25,87284.96,2017-10-04 12:00:00
289.12,291.34,288.19,291.16,1507147200,203.99,59114.05,2017-10-04 13:00:00
291.62,292.16,289.12,289.12,1507150800,142.49,41419.49,2017-10-04 14:00:00
292.25,292.45,290.39,291.62,1507154400,81.41,23688.91,2017-10-04 15:00:00
291.79,292.75,290.5,292.25,1507158000,92.03,26834.38,2017-10-04 16:00:00
292.52,293.25,289.43,291.79,1507161600,123.9,36183.4,2017-10-04 17:00:00
292.3,293.52,291.13,292.52,1507165200,106.73,31186.21,2017-10-04 18:00:00
293.05,294.31,292.3,292.3,1507168800,143.87,42216.6,2017-10-04 19:00:00
289.93,293.76,289.27,293.05,1507172400,121.69,35381.66,2017-10-04 20:00:00
289.06,290.39,286.47,289.93,1507176000,338.64,97645.09,2017-10-04 21:00:00
286.66,290.12,286.66,289.06,1507179600,175.37,50546.43,2017-10-04 22:00:00
287.69,288.26,285.85,286.66,1507183200,457.98,131570.37,2017-10-04 23:00:00
288.72,290.06,286.94,287.69,1507186800,138.56,39958.33,2017-10-05 00:00:00
287.01,289.14,286.06,288.72,1507190400,135.71,39035.41,2017-10-05 01:00:00
289.69,291.24,286.81,287.01,1507194000,243.58,70352.48,2017-10-05 02:00:00
290.98,292.43,288.64,289.69,1507197600,139.4,40516.71,2017-10-05 03:00:00
289.55,291.28,289.12,290.98,1507201200,127.41,36970.02,2017-10-05 04:00:00
292.95,294.43,289.19,289.55,1507204800,330.47,96567.63,2017-10-05 05:00:00
294.54,294.54,291.56,292.95,1507208400,167.49,48925.42,2017-10-05 06:00:00
292.95,295.13,292.58,294.54,1507212000,219.95,64593.68,2017-10-05 07:00:00
294.31,295.67,292.95,292.95,1507215600,171.07,50352.61,2017-10-05 08:00:00
295.66,295.85,293.97,294.31,1507219200,228.75,67410.93,2017-10-05 09:00:00
295.16,296.6,293.5,295.66,1507222800,305.11,90153.2,2017-10-05 10:00:00
295.58,295.91,293.83,295.16,1507226400,140.93,41568.57,2017-10-05 11:00:00
296.59,296.73,294.15,295.58,1507230000,57.71,17065.0,2017-10-05 12:00:00
295.71,297.15,294.58,296.59,1507233600,80.8,23938.17,2017-10-05 13:00:00
296.23,296.76,295.56,295.71,1507237200,48.97,14509.87,2017-10-05 14:00:00
296.52,296.9,295.61,296.23,1507240800,58.19,17240.54,2017-10-05 15:00:00
295.03,297.4,294.35,296.52,1507244400,117.65,34841.61,2017-10-05 16:00:00
296.01,297.52,294.25,295.03,1507248000,219.79,65035.63,2017-10-05 17:00:00
295.1,296.6,294.39,296.01,1507251600,131.22,38803.46,2017-10-05 18:00:00
295.14,296.4,294.4,295.1,1507255200,214.28,63570.17,2017-10-05 19:00:00
295.83,296.02,294.51,295.14,1507258800,46.05,13632.34,2017-10-05 20:00:00
297.06,297.27,295.03,295.83,1507262400,147.98,43870.45,2017-10-05 21:00:00
298.67,299.17,296.01,297.06,1507266000,337.08,100196.89,2017-10-05 22:00:00
299.92,299.92,297.83,298.67,1507269600,185.86,55643.3,2017-10-05 23:00:00
299.96,301.22,298.65,299.92,1507273200,252.58,75748.02,2017-10-06 00:00:00
300.09,301.33,298.76,299.96,1507276800,243.31,73060.27,2017-10-06 01:00:00
301.0,301.91,299.72,300.09,1507280400,178.58,53636.92,2017-10-06 02:00:00
301.61,302.4,300.71,301.0,1507284000,269.55,81417.26,2017-10-06 03:00:00
300.96,302.4,300.63,301.61,1507287600,183.95,55464.08,2017-10-06 04:00:00
302.71,303.01,300.71,300.96,1507291200,228.8,69070.98,2017-10-06 05:00:00
299.37,303.05,298.5,302.71,1507294800,269.6,80999.36,2017-10-06 06:00:00
301.43,301.75,298.63,299.37,1507298400,221.98,66587.36,2017-10-06 07:00:00
301.79,303.42,300.62,301.43,1507302000,235.42,71074.43,2017-10-06 08:00:00
302.21,303.22,301.17,301.79,1507305600,206.63,62432.85,2017-10-06 09:00:00
303.07,303.5,300.83,302.21,1507309200,204.65,61837.4,2017-10-06 10:00:00
302.9,303.59,300.88,303.07,1507312800,114.96,34780.63,2017-10-06 11:00:00
301.84,302.91,300.56,302.9,1507316400,79.83,24056.03,2017-10-06 12:00:00
301.9,302.39,301.1,301.84,1507320000,58.52,17648.1,2017-10-06 13:00:00
300.66,302.11,300.18,301.9,1507323600,68.47,20634.53,2017-10-06 14:00:00
304.93,307.49,300.48,300.66,1507327200,189.89,57989.31,2017-10-06 15:00:00
309.87,309.87,304.59,304.93,1507330800,115.03,35346.14,2017-10-06 16:00:00
309.58,311.16,308.48,309.87,1507334400,108.55,33598.92,2017-10-06 17:00:00
313.15,313.28,308.99,309.58,1507338000,115.97,36065.27,2017-10-06 18:00:00
312.64,314.09,311.81,313.15,1507341600,171.28,53570.54,2017-10-06 19:00:00
310.86,313.07,308.84,312.64,1507345200,270.15,83791.0,2017-10-06 20:00:00
308.26,311.56,307.48,310.86,1507348800,252.32,77312.39,2017-10-06 21:00:00
309.86,311.1,308.26,308.26,1507352400,104.51,32436.88,2017-10-06 22:00:00
309.16,311.34,308.77,309.86,1507356000,37.84,11711.19,2017-10-06 23:00:00
306.65,309.54,304.17,309.16,1507359600,191.42,58919.05,2017-10-07 00:00:00
307.03,307.83,305.52,306.65,1507363200,86.53,26535.77,2017-10-07 01:00:00
307.0,308.05,306.61,307.03,1507366800,69.78,21421.52,2017-10-07 02:00:00
307.26,309.58,306.78,307.0,1507370400,140.91,43387.99,2017-10-07 03:00:00
305.24,307.51,304.79,307.26,1507374000,100.65,30809.2,2017-10-07 04:00:00
305.42,306.41,304.7,305.24,1507377600,137.48,41986.02,2017-10-07 05:00:00
305.76,307.31,305.1,305.42,1507381200,102.76,31384.26,2017-10-07 06:00:00
308.11,308.67,305.46,305.76,1507384800,140.29,43089.29,2017-10-07 07:00:00
308.94,310.56,307.66,308.11,1507388400,95.74,29574.54,2017-10-07 08:00:00
308.82,310.15,307.52,308.94,1507392000,127.24,39351.36,2017-10-07 09:00:00
309.12,309.51,307.42,308.82,1507395600,23.64,7289.81,2017-10-07 10:00:00
309.18,309.95,307.69,309.12,1507399200,73.96,22865.63,2017-10-07 11:00:00
308.02,309.55,307.86,309.18,1507402800,56.34,17385.3,2017-10-07 12:00:00
307.71,308.99,307.71,308.02,1507406400,14.34,4423.97,2017-10-07 13:00:00
307.79,308.8,305.96,307.71,1507410000,70.75,21740.61,2017-10-07 14:00:00
313.06,313.34,306.96,307.79,1507413600,233.15,72537.51,2017-10-07 15:00:00
310.48,316.4,310.31,313.06,1507417200,378.98,118880.98,2017-10-07 16:00:00
311.64,312.9,310.48,310.48,1507420800,234.9,73302.38,2017-10-07 17:00:00
312.3,313.64,310.62,311.64,1507424400,66.82,20843.04,2017-10-07 18:00:00
311.94,313.42,311.09,312.3,1507428000,154.13,48082.61,2017-10-07 19:00:00
312.59,313.18,311.31,311.94,1507431600,172.81,53957.62,2017-10-07 20:00:00
312.37,312.59,310.94,312.59,1507435200,128.1,39943.95,2017-10-07 21:00:00
311.98,313.66,311.32,312.37,1507438800,115.12,35966.55,2017-10-07 22:00:00
311.9,313.32,311.39,311.98,1507442400,107.41,33606.42,2017-10-07 23:00:00
310.95,312.53,310.29,311.9,1507446000,88.29,27459.78,2017-10-08 00:00:00
310.96,312.15,310.07,310.95,1507449600,116.46,36214.17,2017-10-08 01:00:00
310.23,311.09,309.29,310.96,1507453200,193.87,59955.23,2017-10-08 02:00:00
311.87,312.03,309.88,310.23,1507456800,117.27,36472.79,2017-10-08 03:00:00
310.9,312.34,310.29,311.87,1507460400,304.81,94699.52,2017-10-08 04:00:00
310.96,312.23,309.74,310.9,1507464000,138.39,43024.93,2017-10-08 05:00:00
311.9,313.12,310.69,310.96,1507467600,237.63,74162.81,2017-10-08 06:00:00
313.11,314.71,311.12,311.9,1507471200,210.1,65765.74,2017-10-08 07:00:00
313.61,315.62,313.01,313.11,1507474800,224.82,70586.87,2017-10-08 08:00:00
313.53,316.24,311.98,313.61,1507478400,254.31,79686.68,2017-10-08 09:00:00
312.92,314.41,312.62,313.53,1507482000,67.7,21241.63,2017-10-08 10:00:00
312.66,313.68,312.29,312.92,1507485600,137.36,42943.88,2017-10-08 11:00:00
311.66,312.69,311.05,312.66,1507489200,103.96,32410.64,2017-10-08 12:00:00
311.47,312.66,311.05,311.66,1507492800,131.97,41161.87,2017-10-08 13:00:00
311.0,312.51,310.42,311.47,1507496400,171.2,53272.71,2017-10-08 14:00:00
310.23,311.05,309.74,311.0,1507500000,208.94,64862.64,2017-10-08 15:00:00
310.92,313.27,308.97,310.23,1507503600,223.16,69336.12,2017-10-08 16:00:00
307.67,312.0,307.67,310.92,1507507200,228.72,70850.6,2017-10-08 17:00:00
307.63,308.92,306.32,307.67,1507510800,130.79,40222.66,2017-10-08 18:00:00
307.29,308.84,307.13,307.63,1507514400,154.15,47422.99,2017-10-08 19:00:00
305.69,307.94,305.31,307.29,1507518000,161.53,49502.71,2017-10-08 20:00:00
305.21,306.62,302.16,305.69,1507521600,258.01,78207.02,2017-10-08 21:00:00
308.49,308.49,304.42,305.21,1507525200,156.03,47832.09,2017-10-08 22:00:00
304.05,309.46,304.05,308.49,1507528800,206.87,63517.0,2017-10-08 23:00:00
304.31,305.52,303.76,304.05,1507532400,93.47,28463.79,2017-10-09 00:00:00
302.92,305.3,302.53,304.31,1507536000,106.18,32276.35,2017-10-09 01:00:00
304.42,305.16,302.67,302.92,1507539600,86.55,26313.72,2017-10-09 02:00:00
305.54,306.53,303.88,304.42,1507543200,87.48,26715.06,2017-10-09 03:00:00
305.33,306.7,304.52,305.54,1507546800,126.72,38728.7,2017-10-09 04:00:00
306.52,306.52,304.21,305.33,1507550400,144.5,44111.11,2017-10-09 05:00:00
305.21,308.65,304.82,306.52,1507554000,271.37,82913.13,2017-10-09 06:00:00
301.38,306.7,301.17,305.21,1507557600,345.65,104970.31,2017-10-09 07:00:00
300.22,302.31,297.65,301.38,1507561200,338.42,101424.5,2017-10-09 08:00:00
299.78,301.05,298.2,300.22,1507564800,99.86,29966.34,2017-10-09 09:00:00
293.66,301.06,293.66,299.78,1507568400,289.03,86058.1,2017-10-09 10:00:00
292.03,295.45,291.28,293.66,1507572000,433.24,127039.18,2017-10-09 11:00:00
288.8,293.05,286.72,292.03,1507575600,545.31,157422.0,2017-10-09 12:00:00
294.98,299.5,288.8,288.8,1507579200,465.51,137573.65,2017-10-09 13:00:00
298.33,299.18,289.77,294.98,1507582800,586.13,173089.86,2017-10-09 14:00:00
297.26,298.51,294.04,298.33,1507586400,228.6,67734.79,2017-10-09 15:00:00
297.32,298.2,295.29,297.26,1507590000,189.01,56126.6,2017-10-09 16:00:00
297.5,297.87,294.18,297.32,1507593600,474.11,140497.69,2017-10-09 17:00:00
297.05,297.57,293.58,297.5,1507597200,645.84,190538.59,2017-10-09 18:00:00
296.95,298.89,295.11,297.05,1507600800,218.28,64934.11,2017-10-09 19:00:00
298.39,298.96,296.63,296.95,1507604400,129.13,38414.84,2017-10-09 20:00:00
297.28,298.87,296.66,298.39,1507608000,111.42,33140.49,2017-10-09 21:00:00
299.53,299.54,296.79,297.28,1507611600,135.3,40357.99,2017-10-09 22:00:00
298.79,299.84,298.28,299.53,1507615200,104.11,31150.72,2017-10-09 23:00:00
296.09,299.76,293.36,298.79,1507618800,338.44,100398.34,2017-10-10 00:00:00
297.0,298.2,293.3,296.09,1507622400,469.15,138813.15,2017-10-10 01:00:00
298.61,298.95,295.32,297.0,1507626000,274.87,81749.57,2017-10-10 02:00:00
299.25,301.33,297.98,298.61,1507629600,72.71,21754.53,2017-10-10 03:00:00
299.34,300.5,299.0,299.25,1507633200,75.24,22537.2,2017-10-10 04:00:00
301.37,301.4,299.25,299.34,1507636800,159.66,47979.68,2017-10-10 05:00:00
303.82,305.66,300.85,301.37,1507640400,338.77,102737.84,2017-10-10 06:00:00
303.78,306.18,302.16,303.82,1507644000,271.07,82570.81,2017-10-10 07:00:00
305.27,306.97,302.43,303.78,1507647600,487.97,149018.04,2017-10-10 08:00:00
305.79,307.09,303.63,305.27,1507651200,671.13,205165.46,2017-10-10 09:00:00
302.27,308.33,300.99,305.79,1507654800,430.7,131323.02,2017-10-10 10:00:00
304.69,307.99,300.84,302.27,1507658400,324.0,98145.72,2017-10-10 11:00:00
300.86,305.68,300.76,304.69,1507662000,397.73,120750.22,2017-10-10 12:00:00
304.32,304.32,300.77,300.86,1507665600,272.31,82377.05,2017-10-10 13:00:00
300.32,304.44,300.32,304.32,1507669200,288.85,87179.44,2017-10-10 14:00:00
299.11,303.81,298.01,300.32,1507672800,273.59,82284.64,2017-10-10 15:00:00
298.62,303.04,297.92,299.11,1507676400,425.2,127509.97,2017-10-10 16:00:00
301.22,304.47,298.61,298.62,1507680000,329.29,99805.37,2017-10-10 17:00:00
302.49,302.49,298.78,301.22,1507683600,218.69,65686.59,2017-10-10 18:00:00
301.96,304.59,300.17,302.49,1507687200,314.86,95307.62,2017-10-10 19:00:00
302.35,305.34,300.26,301.96,1507690800,627.97,190097.41,2017-10-10 20:00:00
301.82,305.31,300.11,302.35,1507694400,297.52,90001.24,2017-10-10 21:00:00
304.41,305.26,300.14,301.82,1507698000,225.59,68186.78,2017-10-10 22:00:00
304.47,305.37,301.23,304.41,1507701600,99.61,30233.99,2017-10-10 23:00:00
303.64,304.86,301.94,304.47,1507705200,121.38,36847.26,2017-10-11 00:00:00
302.42,304.46,301.14,303.64,1507708800,238.04,71957.01,2017-10-11 01:00:00
298.57,303.55,298.13,302.42,1507712400,528.92,159172.7,2017-10-11 02:00:00
300.39,301.65,298.57,298.57,1507716000,64.1,19245.95,2017-10-11 03:00:00
301.85,301.9,298.85,300.39,1507719600,120.47,36188.08,2017-10-11 04:00:00
303.24,303.67,300.41,301.85,1507723200,216.03,66139.76,2017-10-11 05:00:00
303.08,303.34,300.79,303.24,1507726800,100.66,30524.42,2017-10-11 06:00:00
301.15,303.96,300.88,303.08,1507730400,247.59,74767.92,2017-10-11 07:00:00
300.25,302.29,300.17,301.15,1507734000,83.55,25162.69,2017-10-11 08:00:00
301.43,302.19,299.64,300.25,1507737600,104.42,31439.77,2017-10-11 09:00:00
302.21,302.21,300.88,301.43,1507741200,53.79,16288.29,2017-10-11 10:00:00
303.53,303.72,301.66,302.21,1507744800,45.46,13757.11,2017-10-11 11:00:00
303.95,304.61,302.29,303.53,1507748400,123.54,37471.86,2017-10-11 12:00:00
303.3,304.03,302.12,303.95,1507752000,60.99,18512.01,2017-10-11 13:00:00
302.37,303.9,301.04,303.3,1507755600,33.11,10042.49,2017-10-11 14:00:00
303.48,304.21,302.37,302.37,1507759200,50.23,15259.22,2017-10-11 15:00:00
304.34,304.52,303.3,303.48,1507762800,72.09,21904.79,2017-10-11 16:00:00
303.95,305.13,303.95,304.34,1507766400,126.41,38498.43,2017-10-11 17:00:00
305.98,306.32,303.95,303.95,1507770000,185.47,56652.35,2017-10-11 18:00:00
307.68,307.93,305.85,305.98,1507773600,109.04,33468.05,2017-10-11 19:00:00
