close,high,low,open,time,volumefrom,volumeto,timestamp
73.2,73.95,73.2,73.23,1509494400,27.98,2050.5,2017-10-31 17:00:00
73.05,73.7,73.05,73.2,1509498000,94.77,6933.0,2017-10-31 18:00:00
73.67,73.7,73.05,73.05,1509501600,14.08,1035.87,2017-10-31 19:00:00
73.04,73.68,73.04,73.67,1509505200,623.04,45554.8,2017-10-31 20:00:00
73.05,73.46,73.04,73.04,1509508800,69.13,5070.6,2017-10-31 21:00:00
73.65,73.65,73.01,73.05,1509512400,101.58,7448.13,2017-10-31 22:00:00
73.66,73.66,73.0,73.65,1509516000,356.87,26057.39,2017-10-31 23:00:00
73.7,73.7,73.0,73.66,1509519600,210.17,15464.24,2017-11-01 00:00:00
73.0,73.7,73.0,73.7,1509523200,25.85,1887.4,2017-11-01 01:00:00
73.0,73.69,73.0,73.0,1509526800,71.49,5236.93,2017-11-01 02:00:00
73.0,73.7,73.0,73.0,1509530400,1967.35,143618.48,2017-11-01 03:00:00
73.7,73.7,73.0,73.0,1509534000,1252.34,91599.34,2017-11-01 04:00:00
73.95,74.0,73.0,73.7,1509537600,692.39,50566.24,2017-11-01 05:00:00
73.47,73.95,73.0,73.95,1509541200,698.54,51011.1,2017-11-01 06:00:00
73.0,73.47,73.0,73.47,1509544800,384.72,28098.68,2017-11-01 07:00:00
73.17,73.3,73.0,73.0,1509548400,1054.14,76956.3,2017-11-01 08:00:00
72.46,73.47,72.2,73.17,1509552000,1204.57,87804.0,2017-11-01 09:00:00
73.11,73.19,71.5,72.46,1509555600,3310.44,237079.75,2017-11-01 10:00:00
71.58,73.11,71.52,73.11,1509559200,31.49,2282.74,2017-11-01 11:00:00
72.5,73.25,71.58,71.58,1509562800,84.34,6127.62,2017-11-01 12:00:00
72.03,73.11,72.0,72.5,1509566400,49.81,3620.96,2017-11-01 13:00:00
71.5,72.94,71.5,72.03,1509570000,440.42,31499.53,2017-11-01 14:00:00
71.51,72.9,71.5,71.5,1509573600,915.14,65464.29,2017-11-01 15:00:00
71.5,72.88,71.4,71.51,1509577200,2503.57,178946.81,2017-11-01 16:00:00
71.0,71.75,71.0,71.5,1509580800,2311.64,164272.23,2017-11-01 17:00:00
71.0,73.08,71.0,71.0,1509584400,957.88,68045.12,2017-11-01 18:00:00
71.0,71.97,71.0,71.0,1509588000,2993.82,212584.92,2017-11-01 19:00:00
