close,high,low,open,time,volumefrom,volumeto,timestamp
374.83,374.87,371.0,371.0,1507100400,27.39,10249.38,2017-10-04 00:00:00
372.1,374.83,372.1,374.83,1507104000,104.01,38704.27,2017-10-04 01:00:00
375.0,375.0,372.1,372.1,1507107600,12.82,4784.24,2017-10-04 02:00:00
372.1,375.47,372.1,375.0,1507111200,24.08,8970.29,2017-10-04 03:00:00
374.98,375.0,372.1,372.1,1507114800,61.57,22933.54,2017-10-04 04:00:00
375.47,375.48,372.1,374.98,1507118400,20.24,7571.46,2017-10-04 05:00:00
369.99,375.48,369.99,375.47,1507122000,74.64,27799.32,2017-10-04 06:00:00
373.0,374.99,369.99,369.99,1507125600,19.25,7180.39,2017-10-04 07:00:00
370.75,373.0,366.0,373.0,1507129200,174.28,64040.36,2017-10-04 08:00:00
371.78,374.0,370.75,370.75,1507132800,24.51,9108.52,2017-10-04 09:00:00
366.46,372.69,366.46,371.78,1507136400,27.38,10159.54,2017-10-04 10:00:00
364.0,372.69,363.03,366.46,1507140000,1782.55,650187.71,2017-10-04 11:00:00
365.51,371.99,364.0,364.0,1507143600,251.74,91640.74,2017-10-04 12:00:00
368.99,370.0,363.0,365.51,1507147200,87.78,32011.24,2017-10-04 13:00:00
373.49,373.79,365.46,368.99,1507150800,34.28,12715.42,2017-10-04 14:00:00
372.0,373.7,367.0,373.49,1507154400,17.02,6320.88,2017-10-04 15:00:00
373.09,373.59,366.03,372.0,1507158000,26.67,9949.54,2017-10-04 16:00:00
371.0,373.09,369.0,373.09,1507161600,69.15,25686.63,2017-10-04 17:00:00
365.41,373.0,364.12,371.0,1507165200,205.15,75237.17,2017-10-04 18:00:00
373.38,373.4,365.41,365.41,1507168800,66.85,24625.9,2017-10-04 19:00:00
370.0,373.38,368.0,373.38,1507172400,153.4,56800.34,2017-10-04 20:00:00
371.89,373.15,367.1,370.0,1507176000,72.55,26898.84,2017-10-04 21:00:00
368.01,371.89,367.21,371.89,1507179600,2.44,896.76,2017-10-04 22:00:00
372.68,372.94,368.01,368.01,1507183200,22.81,8500.02,2017-10-04 23:00:00
369.0,372.68,369.0,372.68,1507186800,10.26,3789.62,2017-10-05 00:00:00
371.0,372.49,366.71,369.0,1507190400,78.19,28790.18,2017-10-05 01:00:00
366.7,371.0,366.7,371.0,1507194000,12.83,4735.98,2017-10-05 02:00:00
367.0,368.0,366.57,366.7,1507197600,29.1,10676.94,2017-10-05 03:00:00
372.9,372.9,366.55,367.0,1507201200,33.03,12224.1,2017-10-05 04:00:00
365.01,372.9,365.01,372.9,1507204800,141.05,51826.04,2017-10-05 05:00:00
373.16,373.6,365.01,365.01,1507208400,31.32,11684.16,2017-10-05 06:00:00
372.99,374.0,370.01,373.16,1507212000,59.84,22349.15,2017-10-05 07:00:00
372.98,372.99,372.5,372.99,1507215600,86.97,32433.65,2017-10-05 08:00:00
375.0,375.0,371.0,372.98,1507219200,65.81,24570.0,2017-10-05 09:00:00
375.0,375.0,373.01,375.0,1507222800,26.16,9806.83,2017-10-05 10:00:00
374.0,375.79,373.03,375.0,1507226400,45.46,17056.94,2017-10-05 11:00:00
378.88,378.89,373.02,374.0,1507230000,304.03,115040.15,2017-10-05 12:00:00
379.99,379.99,373.51,378.88,1507233600,48.66,18401.71,2017-10-05 13:00:00
379.97,380.0,374.01,379.99,1507237200,250.73,94120.89,2017-10-05 14:00:00
377.28,382.0,374.51,379.97,1507240800,77.82,29596.31,2017-10-05 15:00:00
374.58,381.8,374.56,377.28,1507244400,35.31,13340.2,2017-10-05 16:00:00
377.1,380.36,374.58,374.58,1507248000,86.96,33003.92,2017-10-05 17:00:00
374.06,379.99,374.01,377.1,1507251600,68.2,25721.77,2017-10-05 18:00:00
376.07,380.36,374.06,374.06,1507255200,65.53,24736.27,2017-10-05 19:00:00
379.0,380.36,376.07,376.07,1507258800,7.07,2673.75,2017-10-05 20:00:00
379.41,379.49,376.0,379.0,1507262400,14.51,5493.79,2017-10-05 21:00:00
378.0,380.0,376.0,379.41,1507266000,111.86,42443.12,2017-10-05 22:00:00
380.0,380.0,376.0,378.0,1507269600,178.13,67677.05,2017-10-05 23:00:00
380.37,380.37,378.0,380.0,1507273200,31.16,11841.57,2017-10-06 00:00:00
384.0,384.0,380.0,380.37,1507276800,82.95,31718.84,2017-10-06 01:00:00
384.37,384.37,381.0,384.0,1507280400,1.29,494.36,2017-10-06 02:00:00
383.89,384.37,378.02,384.37,1507284000,69.56,26395.32,2017-10-06 03:00:00
384.9,385.0,378.1,383.89,1507287600,64.02,24603.13,2017-10-06 04:00:00
384.0,385.0,381.0,384.9,1507291200,68.45,26293.41,2017-10-06 05:00:00
383.17,385.0,383.17,384.0,1507294800,20.16,7742.07,2017-10-06 06:00:00
383.17,385.99,383.17,383.17,1507298400,140.54,53956.47,2017-10-06 07:00:00
383.01,386.0,383.0,383.17,1507302000,46.6,17902.47,2017-10-06 08:00:00
385.05,385.98,382.14,383.01,1507305600,223.62,86014.68,2017-10-06 09:00:00
380.0,385.95,380.0,385.05,1507309200,41.07,15710.26,2017-10-06 10:00:00
385.86,385.86,380.0,380.0,1507312800,10.9,4161.4,2017-10-06 11:00:00
386.83,386.83,382.0,385.86,1507316400,119.43,46076.12,2017-10-06 12:00:00
386.75,386.83,380.11,386.83,1507320000,54.32,20734.48,2017-10-06 13:00:00
384.75,386.75,383.03,386.75,1507323600,5.72,2195.65,2017-10-06 14:00:00
386.0,388.5,384.75,384.75,1507327200,70.9,27394.16,2017-10-06 15:00:00
392.99,394.0,386.0,386.0,1507330800,306.04,119605.23,2017-10-06 16:00:00
394.68,394.68,388.0,392.99,1507334400,153.55,60120.0,2017-10-06 17:00:00
395.0,395.0,389.01,394.68,1507338000,567.17,223971.2,2017-10-06 18:00:00
394.5,395.0,388.65,395.0,1507341600,364.61,143702.77,2017-10-06 19:00:00
389.0,394.99,389.0,394.5,1507345200,69.32,27119.5,2017-10-06 20:00:00
390.06,394.19,389.0,389.0,1507348800,6.29,2472.19,2017-10-06 21:00:00
394.99,395.0,390.05,390.06,1507352400,91.85,36250.87,2017-10-06 22:00:00
393.0,395.0,392.02,394.99,1507356000,100.01,39492.27,2017-10-06 23:00:00
390.23,393.0,390.23,393.0,1507359600,5.87,2294.33,2017-10-07 00:00:00
390.23,390.23,390.23,390.23,1507363200,0.01513,5.9,2017-10-07 01:00:00
390.02,394.89,390.02,390.23,1507366800,12.8,5004.96,2017-10-07 02:00:00
390.0,390.03,390.0,390.02,1507370400,5.54,2161.59,2017-10-07 03:00:00
390.0,390.0,388.0,390.0,1507374000,7.43,2892.08,2017-10-07 04:00:00
392.0,392.0,390.0,390.0,1507377600,2.51,983.95,2017-10-07 05:00:00
390.0,392.0,388.0,392.0,1507381200,2.35,921.15,2017-10-07 06:00:00
392.94,392.94,389.99,390.0,1507384800,455.72,177792.96,2017-10-07 07:00:00
390.0,392.98,388.0,392.94,1507388400,157.49,61408.6,2017-10-07 08:00:00
394.99,395.0,390.0,390.0,1507392000,945.89,373456.57,2017-10-07 09:00:00
391.0,395.0,390.03,394.99,1507395600,110.6,43648.74,2017-10-07 10:00:00
392.99,393.49,388.1,391.0,1507399200,66.68,25933.6,2017-10-07 11:00:00
390.01,393.0,390.01,392.99,1507402800,32.45,12706.41,2017-10-07 12:00:00
390.0,393.0,390.0,390.01,1507406400,19.72,7749.09,2017-10-07 13:00:00
393.43,393.46,390.0,390.0,1507410000,18.01,7066.64,2017-10-07 14:00:00
395.0,395.0,388.21,393.43,1507413600,182.66,71881.64,2017-10-07 15:00:00
397.92,397.96,391.0,395.0,1507417200,85.7,34007.93,2017-10-07 16:00:00
397.89,397.92,392.5,397.92,1507420800,128.78,50630.89,2017-10-07 17:00:00
398.0,398.0,396.0,397.89,1507424400,54.68,21681.9,2017-10-07 18:00:00
395.0,398.0,395.0,398.0,1507428000,42.68,16899.74,2017-10-07 19:00:00
398.81,398.86,393.15,395.0,1507431600,33.42,13311.03,2017-10-07 20:00:00
396.0,398.81,393.04,398.81,1507435200,22.97,9116.68,2017-10-07 21:00:00
397.5,398.86,395.9,396.0,1507438800,13.0,5165.36,2017-10-07 22:00:00
396.0,397.97,393.08,397.5,1507442400,7.6,3007.57,2017-10-07 23:00:00
398.86,398.86,395.0,396.0,1507446000,3.92,1558.73,2017-10-08 00:00:00
398.86,398.86,398.78,398.86,1507449600,2.31,921.13,2017-10-08 01:00:00
398.86,398.86,398.86,398.86,1507453200,13.43,5357.37,2017-10-08 02:00:00
398.86,398.86,395.0,398.86,1507456800,6.29,2504.88,2017-10-08 03:00:00
397.99,398.86,395.0,398.86,1507460400,9.22,3654.46,2017-10-08 04:00:00
396.87,397.99,393.08,397.99,1507464000,15.34,6092.89,2017-10-08 05:00:00
394.01,397.96,394.01,396.87,1507467600,27.55,10912.06,2017-10-08 06:00:00
396.01,397.48,394.01,394.01,1507471200,57.26,22717.88,2017-10-08 07:00:00
398.88,398.88,396.01,396.01,1507474800,93.84,37302.8,2017-10-08 08:00:00
399.1,399.1,396.01,398.88,1507478400,33.08,13139.97,2017-10-08 09:00:00
396.3,399.98,396.3,399.1,1507482000,62.91,25109.46,2017-10-08 10:00:00
400.0,400.0,396.16,396.3,1507485600,195.0,77907.35,2017-10-08 11:00:00
399.92,400.0,397.0,400.0,1507489200,96.42,38367.83,2017-10-08 12:00:00
396.5,399.92,396.01,399.92,1507492800,67.59,26820.73,2017-10-08 13:00:00
396.5,398.0,396.5,396.5,1507496400,31.37,12454.46,2017-10-08 14:00:00
395.1,397.5,395.0,396.5,1507500000,79.29,31370.95,2017-10-08 15:00:00
399.74,399.89,395.1,395.1,1507503600,11.99,4785.93,2017-10-08 16:00:00
395.0,399.74,392.5,399.74,1507507200,159.29,62892.74,2017-10-08 17:00:00
393.89,396.98,390.61,395.0,1507510800,184.34,72207.85,2017-10-08 18:00:00
398.7,398.71,390.05,393.89,1507514400,44.55,17603.51,2017-10-08 19:00:00
392.05,398.7,391.01,398.7,1507518000,13.92,5461.71,2017-10-08 20:00:00
391.88,394.99,388.0,392.05,1507521600,288.51,113185.23,2017-10-08 21:00:00
397.0,397.0,390.01,391.88,1507525200,12.36,4868.41,2017-10-08 22:00:00
393.4,399.0,390.12,397.0,1507528800,38.34,15143.73,2017-10-08 23:00:00
393.0,394.5,390.19,393.4,1507532400,1.81,712.88,2017-10-09 00:00:00
395.99,395.99,393.0,393.0,1507536000,4.98,1970.0,2017-10-09 01:00:00
396.38,396.38,391.01,395.99,1507539600,44.76,17519.16,2017-10-09 02:00:00
390.22,396.38,390.22,396.38,1507543200,2.87,1137.39,2017-10-09 03:00:00
390.2,396.96,390.2,390.22,1507546800,10.06,3939.96,2017-10-09 04:00:00
394.99,395.69,390.0,390.2,1507550400,48.37,18878.13,2017-10-09 05:00:00
390.0,394.99,388.1,394.99,1507554000,46.16,17982.49,2017-10-09 06:00:00
389.96,390.0,386.8,390.0,1507557600,39.19,15247.64,2017-10-09 07:00:00
387.0,389.98,382.5,389.96,1507561200,127.77,49237.68,2017-10-09 08:00:00
380.16,387.0,380.16,387.0,1507564800,123.79,47511.04,2017-10-09 09:00:00
372.24,386.0,370.0,380.16,1507568400,303.52,114628.62,2017-10-09 10:00:00
373.0,379.0,370.01,372.24,1507572000,374.44,139331.27,2017-10-09 11:00:00
371.98,380.46,370.0,373.0,1507575600,258.72,96160.61,2017-10-09 12:00:00
380.0,395.0,371.98,371.98,1507579200,696.02,267139.47,2017-10-09 13:00:00
378.0,380.0,378.0,380.0,1507582800,135.24,51190.07,2017-10-09 14:00:00
378.0,380.0,378.0,378.0,1507586400,114.02,43177.17,2017-10-09 15:00:00
378.0,380.0,378.0,378.0,1507590000,223.61,84570.87,2017-10-09 16:00:00
380.0,380.0,378.0,378.0,1507593600,449.29,170478.05,2017-10-09 17:00:00
380.0,380.0,378.0,380.0,1507597200,444.47,168109.19,2017-10-09 18:00:00
376.01,380.0,376.0,380.0,1507600800,211.45,79912.27,2017-10-09 19:00:00
377.08,382.99,376.0,376.01,1507604400,719.82,273177.68,2017-10-09 20:00:00
383.8,383.86,377.08,377.08,1507608000,13.92,5338.15,2017-10-09 21:00:00
385.94,385.94,380.01,383.8,1507611600,21.97,8449.06,2017-10-09 22:00:00
385.0,385.94,383.99,385.94,1507615200,17.88,6872.25,2017-10-09 23:00:00
384.99,385.0,384.99,385.0,1507618800,5.19,1998.23,2017-10-10 00:00:00
382.5,384.99,382.5,384.99,1507622400,5.2,1991.59,2017-10-10 01:00:00
385.1,385.2,377.5,382.5,1507626000,3.78,1440.42,2017-10-10 02:00:00
385.1,385.1,377.52,385.1,1507629600,5.06,1916.17,2017-10-10 03:00:00
389.99,389.99,385.1,385.1,1507633200,105.23,40855.33,2017-10-10 04:00:00
387.97,389.99,377.81,389.99,1507636800,132.24,50667.87,2017-10-10 05:00:00
388.0,388.0,385.0,387.97,1507640400,39.82,15419.54,2017-10-10 06:00:00
382.36,391.6,381.74,388.0,1507644000,66.95,26036.21,2017-10-10 07:00:00
384.16,391.29,382.36,382.36,1507647600,79.18,30767.36,2017-10-10 08:00:00
391.49,391.49,384.16,384.16,1507651200,47.97,18693.14,2017-10-10 09:00:00
380.01,391.57,380.0,391.49,1507654800,149.08,57295.89,2017-10-10 10:00:00
387.88,389.92,379.05,380.01,1507658400,129.53,49871.12,2017-10-10 11:00:00
387.08,389.57,380.16,387.88,1507662000,98.98,38325.52,2017-10-10 12:00:00
380.2,387.08,380.0,387.08,1507665600,18.11,6900.88,2017-10-10 13:00:00
388.47,388.74,380.2,380.2,1507669200,16.0,6189.22,2017-10-10 14:00:00
387.05,388.47,380.21,388.47,1507672800,92.23,35364.66,2017-10-10 15:00:00
386.79,387.97,381.22,387.05,1507676400,15.57,6020.47,2017-10-10 16:00:00
385.0,388.4,381.62,386.79,1507680000,18.33,7105.19,2017-10-10 17:00:00
384.99,387.74,384.4,385.0,1507683600,14.26,5490.48,2017-10-10 18:00:00
388.39,388.39,382.26,384.99,1507687200,38.62,14847.38,2017-10-10 19:00:00
388.43,388.44,384.0,388.39,1507690800,33.65,13045.22,2017-10-10 20:00:00
384.44,388.43,384.44,388.43,1507694400,6.76,2618.34,2017-10-10 21:00:00
383.51,388.98,383.51,384.44,1507698000,29.5,11378.07,2017-10-10 22:00:00
385.0,388.96,383.51,383.51,1507701600,13.62,5257.47,2017-10-10 23:00:00
382.22,388.96,382.22,385.0,1507705200,10.21,3915.62,2017-10-11 00:00:00
381.64,388.94,381.64,382.22,1507708800,11.0,4214.83,2017-10-11 01:00:00
383.05,388.93,381.64,381.64,1507712400,28.58,10977.06,2017-10-11 02:00:00
381.01,388.09,381.01,383.05,1507716000,13.25,5080.02,2017-10-11 03:00:00
385.0,388.09,381.01,381.01,1507719600,3.13,1212.92,2017-10-11 04:00:00
385.0,388.97,384.0,385.0,1507723200,19.15,7436.64,2017-10-11 05:00:00
383.05,385.22,382.5,385.0,1507726800,2.05,784.68,2017-10-11 06:00:00
385.0,388.96,383.05,383.05,1507730400,23.13,8949.44,2017-10-11 07:00:00
386.0,388.85,382.45,385.0,1507734000,36.2,13937.98,2017-10-11 08:00:00
384.01,388.04,384.01,386.0,1507737600,81.93,31722.83,2017-10-11 09:00:00
387.31,387.97,382.44,384.01,1507741200,43.72,16839.62,2017-10-11 10:00:00
387.83,387.94,380.0,387.31,1507744800,2023.42,769446.94,2017-10-11 11:00:00
385.99,387.83,381.55,387.83,1507748400,261.21,100370.99,2017-10-11 12:00:00
385.99,385.99,385.98,385.99,1507752000,14.76,5698.55,2017-10-11 13:00:00
385.99,385.99,384.0,385.99,1507755600,12.02,4628.23,2017-10-11 14:00:00
384.99,385.99,384.99,385.99,1507759200,14.18,5471.93,2017-10-11 15:00:00
385.99,385.99,381.69,384.99,1507762800,17.03,6560.93,2017-10-11 16:00:00
385.98,385.99,385.98,385.99,1507766400,14.52,5604.63,2017-10-11 17:00:00
385.0,385.99,381.72,385.98,1507770000,33.91,13073.58,2017-10-11 18:00:00
388.9,388.92,382.51,385.0,1507773600,435.26,168181.21,2017-10-11 19:00:00
